Filing Name,Extracted Table of Contents,Extracted Arguments from ToC,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_46710,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ...................................... iii 
INTEREST OF AMICI CURIAE ................................ 1 
SUMMARY OF ARGUMENT .................................... 2 
ARGUMENT ............................................................... 5 
I.  
PETITIONERS’ PROPOSED STANDARDS 
CONTRAVENE THE PLAIN MEANING 
AND PURPOSE OF SECTION 2 .................... 5 
A.  Petitioners’ Proposed Differential 
Treatment Requirement Is Contrary 
to Section 2’s Text and Purpose. .............. 6 
B.  Petitioners’ Attempts to Limit Section 
2’s Results Standard to Voter 
Qualifications Lacks any Textual or 
Historical Basis ...................................... 12 
C. 
Neither the Widespread Use of a 
Practice, Nor the Theoretical 
Availability of Other Opportunities to 
Participate, is Sufficient to Defeat a 
Section 2 Claim, Which Requires a 
Localized, Fact-Specific Analysis .......... 15 
II.  
THE COURT SHOULD ADOPT THE     
TEST FOR LIABILITY EMPLOYED            
BY THE MAJORITY OF CIRCUITS TO 
HAVE CONSIDERED VOTE DENIAL/ 
ABRIDGMENT CLAIMS ............................... 20 
A. 
Prong One Limits Section 2 Liability 
by Requiring Plaintiffs to Establish a      
Material Burden on Voting that Falls 
More Heavily on Minority Voters,           
Not Mere Statistical Disparities ........... 21 
 
ii 
 
B. 
Prong Two Limits Liability by 
Requiring Plaintiffs to Establish a 
Causal Relationship Between 
Disparate Results and Social and 
Historical Conditions ............................. 24 
1.  Prong 2 Requires that 
Plaintiffs Demonstrate the 
Disparity was Caused By or 
Linked to Historical and Social 
Conditions that Produce 
Current Discrimination ................. 24 
2.  Prong 2 Acts as an Effective 
Limit on Section 2 Liability ........... 26 
CONCLUSION .......................................................... 32 
 
 
 
 
iii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/166805/20210120123325783_19-1257%2019-1258%20Brnovich%20v%20Democratic%20National%20Committee%20Brief%20of%20Amici%20Curiae%20in%20Support%20of%20Respondents.pdf,"CONCLUSION 
The Court should reject Petitioners’ attempts to 
rewrite the text and purpose of Section 2 and affirm 
the propriety of the majority two-part test. 
 
Respectfully submitted,  
David D",,,,zz3040
scotus_filing_46715,"TABLE OF CONTENTS 
Page 
INTERESTS OF AMICUS AND ADDITIONAL 
SIGNATORIES ................................................ 1 
SUMMARY OF ARGUMENT .................................... 2 
ARGUMENT ............................................................... 4 
A. 
Business leaders recognize the 
importance of a diverse and 
inclusive workforce as drivers of 
economic growth and prosperity. .......... 4 
B. 
A vibrant and inclusive 
democracy is good for business ............. 8 
1. 
Inclusive democracies 
foster economic growth. .............. 8 
2. 
Businesses are comprised 
of employees who will be 
harmed by discriminatory 
laws ........................................... 12 
C. 
The Voting Rights Act is essential 
to a vibrant and inclusive 
democracy ............................................ 15 
D. 
These imperatives are driving 
businesses to increasingly commit 
themselves to expanding 
democracy ............................................ 21 
CONCLUSION ......................................................... 26 
APPENDIX: List of Amicus Curiae and Additional 
Business Leaders Signing on in Support of the 
Brief.…………………….1a 
- ii - 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/166786/20210120113945519_Nos.%2019-1257bsacVoting%20Rights%20Act%20Amicus%20Brief%20of%20Business%20Leaders.pdf,"CONCLUSION 
For the foregoing reasons, amicus curiae, with 
the support of the additional signatories, urge this 
Court to ensure the ongoing effectiveness of the Voting 
Rights Act and to protect the rights of all citizens to 
maximize the potential of the U.S. economy. 
 
 
 
 
 
Respectfully Submitted,",,,,zz3040
scotus_filing_46717,"TABLE OF CONTENTS 
 
TABLE OF AUTHORITIES ....................................... iii 
INTERESTS OF AMICUS CURIAE ........................... 1 
INTRODUCTION AND SUMMARY OF THE 
ARGUMENT ............................................................ 3 
ARGUMENT ................................................................ 9 
I. Since Shelby County, Section 2 Is the 
Primary Provision Used to Challenge 
Election 
Laws 
that 
Have 
a 
Discriminatory Result. ................................... 9 
a. The VRA’s Passage Came After 
Decades of States Implementing 
Facially 
Race-Neutral 
Election 
Laws That Interacted with the 
Socio-Economic Conditions of Black 
People to Deny Their Right to Vote. .... 10 
b. Section 2’s Broad Proscription of 
Discriminatory Voting Laws Has 
Become More Necessary Since This 
Court’s Decision in Shelby County....... 11 
II. Section 2’s Text, History, and Purpose 
Prohibit Voting Measures That Interact 
with Social or Historical Discrimination 
Outside the Electoral Sphere to Burden 
Black Voters’ Access to the Franchise. ........ 16 
a. This Court Has Interpreted the 
Plain Text of Section 2 to Broadly 
Prohibit 
Election 
Laws 
That 
Interact with Social and Historical 
ii 
 
Conditions to Deny the Right to 
Vote. 16 
b. Section 
2 
Examines 
All 
Circumstances Bearing on the Issue 
of the Causal Link Between Social 
and Historical Conditions and a 
Challenged 
Voting 
Practice’s 
Discriminatory Result. ......................... 21 
c. An 
Expansive 
Totality 
of 
the 
Circumstances Analysis Does Not 
Threaten 
States’ 
Election-
Administration Autonomy. .................. 28 
CONCLUSION .......................................................... 31 
 
 
 
iii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/166773/20210120105614902_Brnovich%20amicus%20FILING.pdf,"CONCLUSION 
For the foregoing reasons, this Court should affirm. 
 
 
 
Respectfully submitted,",,,,zz3040
scotus_filing_46719,"TABLE OF CONTENTS 
Page 
INTEREST OF AMICI CURIAE .........................  
1 
SUMMARY OF ARGUMENT ..............................  
3 
ARGUMENT ........................................................  
4 
 
I.   H.B. 2023 Works as Designed to Suppress 
Voting in Minority Communities ...............  
4 
CONCLUSION .....................................................  
9 
 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/166817/20210120133411775_40570%20pdf%20McAlister.pdf,"CONCLUSION 
 
Like the poll taxes and literacy tests of the Jim 
Crow era, modern voter suppression efforts are relent-
less and effective. H.B. 2023 is one such effort, adopted 
in Arizona based on demonstrably false claims of voter 
fraud for the specific purpose of stopping a practice 
used predominately in minority communities. See 
DNC, 948 F.3d at 1037 (“[I]f some Arizonans today dis-
trust third-party ballot collection, it is because of the 
fraudulent campaign mounted by proponents of H.B. 
2023. . . . To the degree that there has been any fraud, 
it has been the false and race-based claims of the pro-
ponents of H.B. 2023”). This Court should affirm the 
Ninth Circuit’s en banc opinion. 
 
Respectfully submitted, 
W",,,,zz3040
scotus_filing_46722,"TABLE OF CONTENTS 
 Page 
 
TABLE OF AUTHORITIES ................................... iii 
 
INTEREST OF AMICI CURIAE .............................. 1 
 
SUMMARY OF ARGUMENT .................................. 2 
 
ARGUMENT ............................................................. 4 
 
I.  Latino Americans’ Right to Vote Is Under  
Attack ................................................................. 4 
 
A.  In Enacting H.B. 2023, the Arizona 
Legislature Codified Anti-Latino  
Sentiment ....................................................... 7 
 
B.  Arizona’s Legislators Have an Established 
Record of Anti-Latino Rhetoric ...................... 9 
 
II.  The History of the Voting Rights Act Has  
Been to Include and Protect Latino Voters ..... 10 
 
III. Courts Have Found Attacks on Latino Voters, 
and § 2 Has Protected These Voters ............... 13 
 
ii 
 
 
 
 
IV. The Ninth Circuit Properly Analyzed Arizona’s 
Voting Policies and Correctly Concluded They 
Violate the Voting Rights Act ........................... 14 
 
A.  Arizona’s Challenged Policies Impose  
a Disparate Burden on Minority  
Voters ........................................................... 15 
 
B.  The Disparate Burden on Minority Voters  
Is Linked to Social and Historical  
Conditions in Arizona .................................. 19 
 
1.  Latino voters are more likely than white 
voters to lack access to knowledge of  
their polling place .................................... 21 
 
2.  Latino voters are more likely than white 
voters to lack access to their polling  
place or ballot drop-off locations ............. 23 
 
3.  Latino voters are more often subject  
to misinformation than non-minority  
voters, leading to voter distrust .............. 25 
 
V. A Robust Voting Rights Act Is More Necessary  
than Ever to Protect Latino Voters .................. 26 
 
CONCLUSION ....................................................... 29 
iii 
 
 
 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/166846/20210120172742286_Brnovich%20v%20DNC%20-%20Amicus%20Brief%20-%20Ballard%20-%2015573%208.5x11.pdf,"CONCLUSION 
For the foregoing reasons, the Court should 
affirm the Ninth Circuit’s en banc decision. 
Respectfully Submitted, 
JASO",,,,zz3040
scotus_filing_46725,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ....................................... ii 
INTRODUCTION ........................................................ 1 
ARGUMENT ............................................................... 3 
I. Section 2 requires plaintiffs to prove that 
a challenged law causes a substantial 
disparity in opportunities for members of 
a protected class to participate in the 
political process and to affect electoral 
outcomes. ...........................................................3 
A. Respondents’ 
proposed 
standard 
breaks from §2’s text and precedent. ......... 3 
B. Respondents’ 
view 
of 
§2 
raises 
serious constitutional concerns. .............. 11 
II. Arizona’s 
out-of-precinct 
policy 
and 
ballot-collection law do not violate §2. ........... 13 
A. Arizona’s out-of-precinct policy does 
not violate §2. ........................................... 13 
B. The ballot-collection law does not 
violate §2. .................................................. 17 
III. The 
Ninth 
Circuit’s 
intentional-
discrimination holding is untenable. ............. 20 
IV. The State has standing to seek review of 
the out-of-precinct policy. ............................... 22 
V. The Court should reverse the judgment 
without 
remanding 
for 
further 
proceedings. ..................................................... 23 
CONCLUSION .......................................................... 24 
 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/19/19-1257/168957/20210212162901201_19-1257%20-1258%20Brnovich%20v%20DNC%20Reply%20Brief%20State%20Petitioners.pdf,"CONCLUSION 
This Court should reverse the Ninth Circuit’s 
judgment and direct entry of judgment for Defend-
ants. 
 
 
 
February 12, 2021 
Respectfully submitted,  
W",,,,zz3040
scotus_filing_51,"TABLE OF CONTENTS 
Page 
A. Appellees lack Article III standing ................................. 2 
B. The loan-repayment limit complies with the First 
Amendment ........................................................................ 8 
Conclusion ................................................................................... 12 
",,http://www.supremecourt.gov/DocketPDF/21/21-12/188552/20210825151910827_Cruz%20Opp%20to%20Mot%20to%20Aff%208.25.pdf,"CONCLUSION 
This Court should summarily vacate the judgment of 
the district court and remand the case for further con-
sideration of standing in light of California v. Texas, 
141 S. Ct. 2104 (2021).  Alternatively, the Court should 
postpone jurisdiction.  
Respectfully submitted. 
 
 BRIAN H. FLETCHER 
Acting Solicitor General 
 
AUGUST 2021",,,,zz3040
scotus_filing_6157,"TABLE OF CONTENTS 
 
Page 
 
TABLE OF AUTHORITIES .......................................................................................... ii 
PRELIMINARY STATEMENT ..................................................................................... 1 
STATEMENT ................................................................................................................. 2 
 New York’s Response to COVID-19 ............................................................ 2 
 New York’s housing-related pandemic responses before 
December 2020 ...................................................................................... 3 
 The COVID-19 Emergency Eviction and Foreclosure 
Prevention Act (CEEFPA) .................................................................... 5 
 Procedural Background ............................................................................... 9 
ARGUMENT ................................................................................................................ 11 
 
The Balance of the Equities Weighs Heavily Against an Injunction. ........... 11 
 Disrupting the Status Quo Mere Weeks Before CEEFPA’s 
Expiration Would Threaten the State’s Fragile Recovery and 
Severely Injure the Public. ........................................................................ 11 
 The Public Interest Vastly Outweighs Any Harms to Plaintiffs 
from the Status Quo. ................................................................................. 17 
 Plaintiffs Are Unlikely to Succeed on the Merits. .......................................... 19 
 Plaintiffs Cannot Establish an “Indisputably Clear” Violation of 
Their First Amendment Rights. ................................................................ 20 
 CEEFPA Does Not Violate Procedural Due Process. ............................... 24 
 Abstention Principles Independently Require Dismissal and Make 
Plaintiffs Unlikely to Succeed on the Merits. ........................................... 28 
CONCLUSION ............................................................................................................. 30 
 
 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/21/21A8/185735/20210804143559744_21A8%20Brief%20in%20Opposition%20to%20Application.pdf,"CONCLUSION 
The emergency application for a writ of injunction should be denied. 
Dated: New York, New York 
August 4, 2021 
Respectfully submitted, 
LE",,,,zz3040
scotus_filing_6201,"TABLE OF CONTENTS 
QUESTIONS PRESENTED ........................................................................................... i 
PARTIES TO THE PROCEEDING .............................................................................. ii 
CORPORATE DISCLOSURE STATEMENT ............................................................... ii 
RELATED PROCEEDINGS BELOW .......................................................................... iii 
TO THE HONORABLE AMY CONEY BARRETT, ASSOCIATE JUSTICE 
OF THE SUPREME COURT AND CIRCUIT JUSTICE FOR THE 
SEVENTH CIRCUIT: .................................................................................................... 1 
JURISDICTION ............................................................................................................. 8 
STATEMENT OF THE CASE ....................................................................................... 9 
REASONS FOR GRANTING THE APPLICATION .................................................. 11 
I.
The Circumstances Presented Are Critical and Exigent ...................... 12 
A.
Irreparable Harm and Severe Negative Impact to
Land, Historical Characteristics of Jackson Park,
and Wildlife .................................................................................. 12 
1. Trees ....................................................................................... 13 
2. Migratory Birds ...................................................................... 19 
B.       Irreparable Harm to the Use and Enjoyment of the Public ....... 22 
1.
Road Construction and Traffic Patterns .......................... 23 
II.
The Legal Rights at Issue Are Indisputably Clear Due to Respondents’
Substantive and Procedural Violations of Section 4(f), Section 106, and
NEPA ...................................................................................................... 26 
A.
Respondents’ Segmentation of the OPC Project Was
Improper ...................................................................................... 26 
B.
Respondents Should Have Conducted an EIS ............................ 31 
v 
 
III. 
Injunctive Relief Is Necessary or Appropriate in Aid of the Court’s 
Jurisdiction ............................................................................................. 35 
 
CONCLUSION ............................................................................................................. 37 
 
 
vi 
 
",,http://www.supremecourt.gov/DocketPDF/21/21A22/187730/20210817152715798_Emergency%20Application%20for%20Writ%20of%20Injuction.pdf,"Conclusion  
For the reasons stated above, this Court denied Plaintiffs’ motion for 
preliminary injunction [30] by prior minute order [83].  
Dated: August 12, 2021 
 
 
 
 
 
Entered: 
 
 
 
 
 
 
 
 
 
 
_________________________________ 
 
 
 
 
 
 
 
John Robert Blakey 
 
 
 
 
 
 
 
United States District Judge 
 
 
Case: 1:21-cv-02006 Document #: 94 Filed: 08/12/21 Page 49 of 49 PageID #:6984",,,,zz3040
scotus_filing_6643,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ....................................... ii 
STATEMENT OF INTEREST .................................... 1 
INTRODUCTION AND SUMMARY OF 
ARGUMENT ............................................................... 2 
ARGUMENT ............................................................... 5 
I. 
The D.C. Circuit erred by construing the 
objectives of the Medicaid program far too 
narrowly................................................................ 5 
II. Work and community engagement promote  
good health, well-being, and self-sufficiency 
and help transition individuals off public 
assistance programs. .......................................... 11 
A. Extensive research shows the benefits of 
work and community engagement 
requirements in connection with public 
assistance programs. ................................... 13 
B. Pilot programs like Arkansas’ are even  
more imperative given the severe impact 
that Medicaid spending is having on state 
and federal budgets. .................................... 16 
C. Arkansas’ pilot program reflects good  
policy based on sound research and has 
already produced impressive results. ......... 24 
III. The COVID-19 pandemic and economic 
contraction further underscore the importance  
of pilot programs like Arkansas’. ....................... 25 
CONCLUSION .......................................................... 29 
ii 
 
 
",,http://www.supremecourt.gov/DocketPDF/20/20-37/167228/20210126123908694_20-37%2020-38%20tsac%20Foundation%20for%20Government%20Accountability.pdf,"CONCLUSION 
For the foregoing reasons, the Court should 
reverse the decision below.",,,,zz3040
