Filing Name,Extracted Table of Contents,Extracted Arguments from ToC,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_34337,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES ........................................................................................ ii 
INTEREST OF AMICI CURIAE ................................................................................ 1 
SUMMARY OF ARGUMENT ...................................................................................... 8 
ARGUMENT ......................................................................................................................  
I. 
MOORE AND WISE SEEK DIFFERENT RELIEF FROM THIS 
COURT, AND THAT DIFFERENCE IS CRUCIAL ............................................... 10 
II. 
NONE OF THE PLAINTIFFS IN WISE OR MOORE HAVE 
STANDING TO BRING THEIR ELECTIONS AND ELECTORS 
CLAUSE CLAIMS AND, IN ANY EVENT, THESE ARGUMENTS 
ARE UNPRECEDENTED AND EXTREME, AND SHOULD BE 
REJECTED ............................................................................................................. 10 
A. 
The Fourth Circuit And District Court Correctly Con-
cluded That The Wise And Moore Applicants Lack 
Standing To Bring These Elections and Electors Clause 
Claims ......................................................................................................... 13 
B. 
Even If the Wise Applicants Do Have Standing To As-
sert Their Elections And Electors Clause Claims 
Against Unspecified Aspects Of The Oct. 17 Mem 2020-
19, These Claims Should Be Rejected ................................................... 15 
III. 
THE WISE APPLICANTS’ EQUAL PROTECTION CLAUSE 
ARGUMENT UNDER BUSH v. GORE IS LEFT COMPLETELY 
UNDEFINED AS TO NUMBERED MEMO 2020-19 AND MUST 
NECESSARILY FAIL AS WELL FOR LACK OF SUBJECT 
MATTER JURISDICTION ...................................................................................... 22 
CONCLUSION ............................................................................................................... 24 
CERTIFICATE OF SERVICE 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/20/20A71/158733/20201024145602340_20A17%20Motion%20to%20Leave%20Amici%20-%20Democracy%20NC%20v.%20NC%20Bd%20of%20Elections.pdf,"CONCLUSION 
For the reasons stated above, Amici urge this Court to deny the Applica-
tions for injunctive relief in Wise.   
Dated: October 24, 2020 
Respectfully submitted,",,,,sd3592
scotus_filing_34345,"TABLE OF CONTENTS 
INTRODUCTION AND INTEREST OF AMICI CURIAE ........................................... 1 
ARGUMENT .................................................................................................................. 3 
I. 
States Must Have Flexibility To Accommodate Voters In Light Of 
COVID-19 And The Postal Service’s Ongoing Crises ............................. 3 
II. 
Memorandum 2020-22 Is Consistent With States’ Longstanding 
Practice Of Allowing For And Responding To Mail Delays .................... 8 
CONCLUSION ............................................................................................................. 15 
 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/20/20A72/158727/20201024142754250_Circosta%20Motion%20For%20Leave%20to%20File%20Amicus%20Brief%20FINAL.pdf,"CONCLUSION 
This Court should deny the emergency applications for injunctive relief. 
Respectfully submitted, 
 
KARL A. RACINE 
Attorney General for the District of Columbia 
 
/s/ Loren L. AliKhan  
 
LOREN L. ALIKHAN 
Solicitor General",,,,sd3592
scotus_filing_34397,"TABLE OF CONTENTS
TABLE OF AUTHORITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . iv
INTEREST OF AMICUS CURIAE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1
SUMMARY OF ARGUMENT . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 2
ARGUMENT . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 3
I.
Ordering “Houses of Worship” to Abide by Different COVID Rules
Than Any Other Activity Is Not Religion-Neutral and Not Generally
Applicable; Therefore, Strict Scrutiny Applies . . . . . . . . . . . . . . . . . . . . . . . . 3
A.
Free Exercise Legal Standards . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4
B.
Application of Free Exercise Legal Standards . . . . . . . . . . . . . . . . . . . 6
II.
Injunctive Relief Is Justified, Not Only to Correct for the Specific
Unconstitutional Action Here, but Also to Correct Lower Courts’
Widespread Misinterpretation of South Bay.. . . . . . . . . . . . . . . . . . . . . . . . . 10
CONCLUSION. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 15
iii
",,http://www.supremecourt.gov/DocketPDF/20/20A87/161004/20201117154639544_20A87%20Amicus%20Brief%20First%20Liberty.pdf,"CONCLUSION
For these reasons, the Court should grant emergency relief.
Respectfully submitted,",,,,sd3592
scotus_filing_34402,"TABLE OF CONTENTS 
Page 
CORPORATE DISCLOSURE STATEMENT .....  
i 
TABLE OF AUTHORITIES ................................  
iv 
INTEREST OF AMICI CURIAE ........................  
1 
SUMMARY OF ARGUMENT .............................  
2 
ARGUMENT ........................................................  
3 
I. Several Factors Determine the Risk of 
Spreading SARS-CoV-2 ............................  
3 
II. Attending a Religious Service Is Among 
the Riskiest Activities ...............................  
6 
III. The Rules in New York’s Red Zones and 
Orange Zones Treat Religious Services 
More Leniently Than Comparably Risky 
Activities ...................................................  
9 
CONCLUSION ....................................................  
10 
iv 
 
",,http://www.supremecourt.gov/DocketPDF/20/20A87/161064/20201118104326342_20A87acAmericanMedicalAssociationAndMedicalSocietyOfTheStateOfNewYork.pdf,"CONCLUSION 
The AMA and MSSNY sympathize with the Gover-
nor, who must balance public health with civil liberties 
in a difficult and fast-changing pandemic, and with the 
Diocese, which sincerely believes in the importance 
of its mission and has taken measures to mitigate 
the risk of its services. While the AMA and MSSNY 
recognize that this case cannot be decided by science 
alone, they believe that the Court’s understanding of 
the science should be as accurate as possible. The 
science indicates that even with protective measures 
in place, attending a religious service is inherently 
risky, that its risk is comparable to that of activities 
prohibited in New York’s red and orange zones, and 
that this risk cannot be eliminated. 
Respectfully submitted, 
JOE R. WHATLEY, JR. 
EDITH M. KALLAS 
HENRY C. QUILLEN 
Counsel of Record 
WHATLEY KALLAS LLP 
152 West 57th Street 
41st Floor 
New York, NY  10019 
(212) 447-7060 
hquillen@whatleykallas.com 
Counsel for Amici Curiae 
November 18, 2020",,,,sd3592
scotus_filing_34414,"TABLE OF CONTENTS 
 
Page 
TABLE OF AUTHORITIES .......................................................................................... ii 
INTERESTS OF THE AMICI CURIAE ........................................................................ 1 
INTRODUCTION AND SUMMARY OF ARGUMENT ............................................... 3 
ARGUMENT .................................................................................................................. 5 
A. The Free Exercise Clause does not require a religious exemption 
here because granting one would gravely harm numerous people ................... 5 
1. This Court has never granted an exemption under the 
Free Exercise Clause when doing so would inflict substantial 
harm on people beyond the applicant ........................................................... 5 
2. Requiring a religious exemption from New York’s Order 
would inflict severe harm on countless other people ................................... 9 
B. New York’s Order does not discriminate against religion .............................. 13 
1. Distinctions based on objective scientific analysis rather than 
religious status or animus are not religious discrimination ...................... 13 
2. New York’s Order is not motivated by antireligious animus and 
does not discriminate against religious institutions based on status ....... 15 
CONCLUSION ............................................................................................................. 20 
 
 
 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/20/20A90/160920/20201117094308962_AU%20et%20al%20amicus%20motion%20with%20brief%20--%20Agudath%20Israel%20v%20Cuomo%20--%20final%20PDFA.pdf,"CONCLUSION 
If there is one belief widely held among the diverse faiths that Americans hold, 
it is the great value that they place on human life. E.g., Deuteronomy 30:19–20. The 
precious right to worship freely should not be misapplied in a manner that 
contributes to the spread of disease, suffering, and death. For to do so would defeat 
the very purpose of that right: “The dead cannot praise the Lord.” Psalms 115:17. 
New York has carefully drawn distinctions based on objective public-health-
based considerations, while at the same time showing special solicitude—not 
disfavor—for religious institutions and their worship service",,,,sd3592
scotus_filing_34423,"TABLE OF CONTENTS
TABLE OF AUTHORITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . v
INTEREST OF AMICUS CURIAE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1
SUMMARY OF ARGUMENT . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 2
ARGUMENT . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 3
I.
Ordering “Houses of Worship” to Abide by Different COVID Rules Than
Any Other Activity Is Not Religion-Neutral and Not Generally Applicable;
Therefore, Strict Scrutiny Applies . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 3
A. Strict Scrutiny Applies to Laws That Are Not Neutral or Not Generally
     Applicable. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4
B. The Second Circuit Failed to Apply Correctly the Smith Test. . . . . . . . . . . . 6
II.
Injunctive Relief Is Justified, Not Only to Correct for the Specific
Unconstitutional Action Here, but Also to Correct Lower Courts’
Widespread Misinterpretation of South Bay . . . . . . . . . . . . . . . . . . . . . . . . . . . 10
CONCLUSION. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 15
iv
",,http://www.supremecourt.gov/DocketPDF/20/20A90/161412/20201120134349340_20A90%20Amicus%20First%20Liberty.pdf,"CONCLUSION
For these reasons, the Court should grant emergency relief.
Respectfully submitted,
Kelly J. Shackelford
   Counsel of Record
Hiram S. Sasser, III
David J. Hacker
Michael Berry
Stephanie N. Taub
Lea E. Patterson
First Liberty Institute
2001 West Plano Parkway
Suite 1600
Plano, Texas 75075
(972) 941-4444
kshackelford@firstliberty.org
Counsel for Amicus Curiae
November 20, 2020
15",,,,sd3592
scotus_filing_34427,"TABLE OF CONTENTS 
ARGUMENT .................................................................................................................. 2
I.
Applicants Need Urgent Relief ......................................................................... 2
II. The Cluster Initiative Targets Orthodox Jews And His Post Hoc
Changes Do Not Save The Cluster Initiative From Unconstitutionality 
Or Diminish The Need For Immediate Relief ................................................. 4
III. Strict Scrutiny Applies To The Cluster Initiative For Several Additional 
and Independent Reasons .............................................................................. 11
IV. The Undisputed Irreparable Harm And The Balance Of Equities Both 
Favor Injunctive Relief ................................................................................... 15
V.
In The Alternative, The Court Should Grant Certiorari Before 
Judgment And Issue An Injunction Pending Resolution .............................. 17
CONCLUSION ............................................................................................................. 18
- ii - 
",,http://www.supremecourt.gov/DocketPDF/20/20A90/161477/20201122083829884_Reply%20Brief%20iso%20Emergency%20Application%20for%20Writ%20of%20Injunction-FINAL.pdf,"CONCLUSION
This Court should grant the injunction against the discriminatory Cluster 
Initiative pending appeal, or, in the alternative, grant certiorari before judgment and 
then enjoin the Cluster Initiative pending further action from this Court. 
  Respectfully submitted, 
/s/ Avi Schick
ERIC C. RASSBACH
DANIEL BLOMBERG
ADÈLE AUXIER KEIM
JOSEPH DAVIS
THE BECKET FUND FOR 
RELIGIOUS LIBERTY
1200 New Hampshire Ave. N.W.,  
Ste. 700 
Washington, DC 20036 
(202) 955-0095 
erassbach@becketlaw.org 
AVI SCHICK
Counsel of Record
MISHA TSEYTLIN
W. ALEX SMITH 
SEAN T.H. DUTTON
TROUTMAN PEPPER 
HAMILTON SANDERS LLP 
875",,,,sd3592
scotus_filing_34438,"TABLE OF CONTENTS 
 
Page 
RULE 29 DISCLOSURE STATEMENT ....................................................................... ii 
TABLE OF AUTHORITIES .......................................................................................... iv 
INTEREST OF AMICI CURIAE ................................................................................... 1 
INTRODUCTION AND SUMMARY OF ARGUMENT ................................................ 3 
ARGUMENT ................................................................................................................... 6 
I.   The latest scientific evidence confirms that COVID-19 spreads most easily in 
large extended indoor gatherings, especially if people are talking loudly or singing
 ....................................................................................................................................... ..6 
II.   To slow the sperad of COVID-19, it is critical to control the activities that pose 
the highest risk of widespread transmission .............................................................. 12 
CONCLUSION ............................................................................................................. 19 
 
 
 
 
iv 
",,http://www.supremecourt.gov/DocketPDF/20/20A94/161949/20201127123735006_No%2020A94%20Harvest%20Rock%20v%20Newsom%20Epidemiologist%20Motion%20and%20Amicus%20Brief%20Nov%2027%202020.pdf,"CONCLUSION 
 
COVID-19 is a serious public health threat. It has already killed almost a 
quarter of a million Americans. There is a consensus among public health experts 
that extraordinary protective measures are warranted. In particular, the activities 
that pose the highest risk of transmission—large indoor gatherings in which people 
spend long periods of time together in poorly ventilated spaces—must be restricted. 
We believe California’s data-driven response is supported by epidemiology and is wise 
(indeed, necessary) to slow the spread of this dangerous virus.",,,,sd3592
scotus_filing_34444,"TABLE OF CONTENTS 
INTRODUCTION ........................................................................................................ 1 
RELEVANT FACTUAL BACKGROUND .................................................................. 2 
A. 
Plaintiffs Bishop Hodges and South Bay Pentecostal Church. .................... 2 
B. 
Other Actions in California Superior Court .................................................. 6 
C. 
The Endless Lockdown of the “Blueprint” ..................................................... 9 
ARGUMENT .............................................................................................................. 13 
1. 
California Churches Will Likely Succeed on the Merits: The 
Blueprint violates Worshippers’ Free Exercise Rights. .............................. 13 
1.1. California’s Restrictions on Worship Are Subject to Strict 
Scrutiny ................................................................................................ 13 
1.2. California’s Restrictions Cannot Satisfy Strict Scrutiny .................... 17 
2. 
The Confusion in the Lower Courts, and Multiplicity of 
California Actions, Justifies Guidance from this Court. ............................ 23 
CONCLUSION ........................................................................................................... 24 
 
 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/20/20A94/162278/20201201180314365_Unopposed%20Motion%20and%20Amicus%20Brief.pdf,"CONCLUSION 
For the foregoing reasons, South Bay respectfully requests that this Court 
grant Applicant Harvest Rock’s emergency application for a writ of injunction, 
protecting both Applicant’s rights and the rights of 40 million suffering Californians. 
 
Respectfully submitted, 
/s/ Paul M. Jonna  
 
CHARLES S. LIMANDRI 
PAUL M. JONNA  
Counsel of Record 
JEFFREY M. TRISSELL 
LIMANDRI & JONNA LLP 
Post Office Box 9120 
Rancho Santa Fe, CA 92067 
(858) 759-9930  
pjonna@limandri.com",,,,sd3592
scotus_filing_34461,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ....................................................................................... iii 
INTEREST OF THE AMICUS CURIAE .................................................................... 1 
SUMMARY OF ARGUMENT...................................................................................... 2 
ARGUMENT ................................................................................................................ 2 
I. Yoder provides the rule of decision, not Smith. ............................................... 2 
CONCLUSION ............................................................................................................. 7 
 
 
 
 
 
 
iii 
",,http://www.supremecourt.gov/DocketPDF/20/20A96/162567/20201203161134064_Danville%20amicus%20brief%20FINAL.pdf,"CONCLUSION 
This Court should vacate the stay issued by the Sixth Circuit.",,,,sd3592
