Filing Name,Extracted Table of Contents,Extracted Arguments from ToC,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_37297,"TABLE OF CONTENTS 
Page 
INTEREST OF AMICUS CURIAE ......................  
1 
SUMMARY OF THE ARGUMENT .....................  
1 
ARGUMENT ........................................................  
4 
 
I.   This Court Should Grant Review to Pre-
vent Its Sui Generis Campaign-Finance 
Jurisprudence from Undermining First 
Amendment Protection in Other Areas of 
the Law ......................................................  
4 
 II.   The Ninth Circuit’s Ruling Conflicts with 
This Court’s Repeated Recognition That 
Compelled 
Disclosure 
Is 
Necessarily 
Chilling ......................................................  
9 
A.   This Court Has Long Protected Pri-
vate Association from Compelled Dis-
closure ..................................................  10 
B.   The Ninth Circuit’s Decision Below 
Conflicts with This Precedent .............  15 
 III.   The Ninth Circuit Applied the Wrong 
Level of Scrutiny Because of the Multiplic-
ity of Tests Called “Exacting Scrutiny” .....  17 
A.   Strict Scrutiny Applies to Burdens on 
Charitable Solicitation ........................  18 
B.   The Ninth Circuit Applied Intermedi-
ate Scrutiny, in Conflict with This 
Precedent, Because of the Confusing 
and Conflicting Labels This Court Has 
Applied to Its Tests ..............................  20 
CONCLUSION .....................................................  24 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-255/116791/20190924130040915_Brief%20of%20Amicus%20Curiae%20Institute%20for%20Justice%20in%20Support%20of%20Petitioners.pdf,"CONCLUSION 
 
For the reasons stated above, this Court should 
grant the petition for certiorari. 
Respectfully submitted, 
PAUL M. SHERMAN 
INSTITUTE FOR JUSTICE 
901 North Glebe Road, 
 Suite 900 
Arlington, VA 22203 
Tel: (703) 682-9320 
psherman@ij.org 
Counsel for Amicus Curiae 
 Institute for Justice 
 
“increas[ing] [his] investigative efficiency,” see Pet’r’s App. 19a, 
but, as this Court has noted, “the First Amendment does not per-
mit the State to sacrifice speech for efficiency,” Riley, 487 U.S. at 
795.",,,,jh4392
scotus_filing_37300,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES ..................................... iii 
INTEREST OF AMICUS CURIAE ........................... 1 
SUMMARY OF THE ARGUMENT ........................... 3 
ARGUMENT .............................................................. 3 
I. 
The “Civic Courage” Required to Exercise 
First Amendment Rights Affecting the 
Integrity of the Legislative Process and the 
Election of Public Officials Is Not a Burden 
Imposed Upon Charities and Their Donors. ..... 3 
II. 
The Internet Has Created New Ways to 
Inflict Serious and Permanent Harm Upon 
Donors That Simply Didn’t Exist in the Days 
of NAACP v. Alabama. ....................................... 6 
III. Valuable Insight to the Risks of Public 
Disclosure Faced by Donors Can Be Found 
in the Examples of Harm Suffered by Prop 8 
Supporters. ......................................................... 8 
IV. The Public Threats, Harassment, 
Intimidation, and Retaliation Faced by 
Donors of Controversial Organizations Are 
Real, Not Speculative. ........................................ 9 
1. Vandalism ................................................ 11 
2. Death Threats .......................................... 12 
3. Physical Violence ..................................... 14 
ii 
 
4. Destruction of Livelihood ......................... 15 
5. Harassment in the Workplace ................. 17 
V. 
The Ninth Circuit Failed to Consider the 
Severe Harm Suffered by Prop 8 Supporters 
in Assessing the Grave Risks of Disclosure 
Facing Petitioners and Their Donors. ............. 18 
CONCLUSION ......................................................... 20 
 
 
 
iii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-255/116991/20190925133143392_2019.09.25%20TMLCvB%20CERT%20ABR%20Brief%20of%20Amicus%20Curiae%20Proposition%208%20Legal%20Defense%20Fund%20in%20Support%20of%20Petitioners.pdf,"CONCLUSION 
The real harms suffered by AFPF and the Law 
Center (as well as amicus Defense Fund) and their 
donors are not unique or isolated. The testimony of 
experts at trial, the shared experiences of other 
charities, and common sense inform the conclusion 
that all nonprofit organizations who maintain 
confidential donor information (especially those that 
engage in controversial public issues, no matter what 
end of the political spectrum) are exposed to the same 
public 
threats, 
harassment, 
intimidation, 
and 
retaliation, much of which is today enabled by 
information technology that wasn’t even imagined at 
the time of NAACP v. Alabama. 
The outcome of this case has real consequences.  It 
is inevitable that people will suffer tangible harm if 
the California Attorney General’s unlawful practice is 
allowed to stand. The petitions for writs of certiorari 
should be granted on this issue of exceptional 
importance.",,,,jh4392
scotus_filing_37309,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES .................................  iii 
INTEREST OF AMICI CURIAE .........................  
1 
SUMMARY OF ARGUMENT ..............................  
3 
ARGUMENT ........................................................  
5 
 
I.   The Ability to Make Anonymous Dona-
tions is an Important Vehicle for Encour-
aging Broad-based Civic Participation ......  
5 
A.   The State’s Bulk Collection of Chari-
table Donor Information Threatens 
the Right to Make Anonymous Chari-
table Donations Pursuant to the Dic-
tates of Faith .......................................  
8 
B.   The State’s Bulk Collection of Charitable 
Donor Information Deters Anonymous 
Giving for Secular Personal Reasons ......  10 
C.   The State’s Bulk Collection of Charita-
ble Donor Information Puts Donors to 
Unpopular Social and Political Causes 
at Risk ..................................................  14 
 II.   The State Has No Compelling Interest in 
the Bulk Collection of Donor Information, 
Particularly Given the Serious Risks of 
Public Disclosure .......................................  17 
 III.   California Has Ample Tools for Ensuring 
Compliance With State Law Without Any 
Need for the Bulk Collection of Donor In-
formation ...................................................  24 
CONCLUSION .....................................................  26 
iii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-255/117068/20190925154605653_38524%20pdf%20Hong%20II.pdf,"CONCLUSION 
 
For the forgoing reasons, amici respectfully re-
quest that this Court grant the petitions for writs of 
certiorari and reverse the judgment of the Ninth Cir-
cuit. 
Respectfully submitted, 
Se",,,,jh4392
scotus_filing_37323,"TABLE OF CONTENTS 
 
Page 
 
 
Question Presented ...................................................... i 
Introduction ................................................................. 1 
Statement .................................................................... 2 
Argument ................................................................... 11 
Conclusion .................................................................. 25 
 
iii 
",,http://www.supremecourt.gov/DocketPDF/19/19-255/123622/20191125170735992_Brief%20in%20Opposition_FINAL%20FOR%20FILING.pdf,"CONCLUSION 
The petitions for writs of certiorari should be de-
nied. 
Respectfully submitted, 
XAVIER BECERRA 
Attorney General of California 
MICHAEL J. MONGAN 
Solicitor General 
AIMEE FEINBERG 
Deputy Solicitor General 
TAMAR PACHTER 
Supervising Deputy Attorney  
  General 
JOSE A. ZELIDON-ZEPEDA 
Deputy Attorney General 
 
 
November 25, 2019 
 
 
                                         
364 U.S. at 486, 490 (invalidating compelled disclosure of all or-
ganizational affiliations of all public sc",,,,jh4392
scotus_filing_37430,"TABLE OF CONTENTS 
Page 
 
TABLE OF AUTHORITIES ....................................... ii 
INTEREST OF AMICI CURIAE  ................................ 1 
SUMMARY OF ARGUMENT ..................................... 2 
ARGUMENT ............................................................... 4 
I. 
THE FIRST AMENDMENT GUARANTEES NON-
INTERFERENCE IN RELIGIOUS GROUPS’ 
GOVERNANCE AND STRUCTURE. ............................. 4 
A. Non-Interference Is A Central Feature 
Of Both Disestablishment And Free 
Exercise. .......................................................... 4 
B. The Court Has Repeatedly Applied 
This Non-Interference Principle. ................... 9 
II. THE MINISTERIAL EXCEPTION ANALYSIS 
SHOULD FOCUS ON THE EMPLOYEE’S 
RELIGIOUS FUNCTIONS. ........................................ 11 
A. The Ninth Circuit’s Application Of 
Hosanna-Tabor Improperly 
Subordinates A Functional Analysis 
To Formulaic Criteria. ................................. 11 
B. Courts Should Defer To A Religious 
Organization’s Good-Faith 
Understanding That Duties Are 
Religiously Important. ................................. 18 
CONCLUSION .......................................................... 23 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-267/117320/20190927142327103_Biel%20Cert-Stage%20Amicus%20Brief%20TO%20FILE.pdf,"CONCLUSION 
For the foregoing reasons, the petitions for writs 
of certiorari should be granted. 
Respectfully submitted, 
 
 
THOMAS H. DUPREE JR. 
   Counsel of Record 
ANDREW G. I. KILBERG 
JASON H. HILBORN 
TRAVIS S. ANDREWS 
GIBSON, DUNN & CRUTCHER LLP 
1050 Connecticut Avenue, N.W. 
Washington, D.C.  20036 
(202) 955-8500 
tdupree@gibsondunn.com 
 
 
Counsel for Amici Curiae 
September 27, 2019",,,,jh4392
scotus_filing_37459,"TABLE OF CONTENTS 
 
 
Page 
TABLE OF AUTHORITIES ....................................... ii 
INTEREST OF AMICUS CURIAE ............................. 1 
SUMMARY OF ARGUMENT ..................................... 1 
ARGUMENT  ............................................................... 3 
I. 
Education is a vital church function. .................. 3 
II. 
Examining the ministerial exception 
leads to excessive entanglement of 
government with religion .................................... 8 
III. Exempting church employment is the 
way 
to 
avoid 
the 
entanglement 
problems of the ministerial exception .............. 15 
IV. This step is justified because religious 
liberty is the first and foremost right 
guaranteed by the Constitution. ....................... 19 
A. 
The 
Biblical 
Foundations 
of 
Religious Liberty ....................................... 20 
B. 
Medieval 
and 
Reformation 
Foundations of Religious Liberty .............. 23 
C. 
The 
Colonial 
Foundations 
of 
Religious Liberty ....................................... 29 
CONCLUSION .......................................................... 36 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-267/132196/20200206125328371_Guadalupe%20amicus%20final.pdf,"CONCLUSION 
 
Because religious liberty is the first and foremost 
of 
our 
God-given 
rights 
guaranteed 
by 
the 
Constitution, it is entirely appropriate that this 
Court invoke the First Amendment to establish that 
church employment matters are exempt from 
government control.  By so doing, the Court can 
extricate itself from the quagmire of having to 
perpetually examine church doctrine, tradition, and 
polity to determine who is and is not a minister for 
purposes of a ministerial exception. 
 
If the Court is not willing to take that step, the 
Foundation urges the Court to defer to the 
determinations of church authorities that their 
employees are ministers absent compelling reasons to 
the contrary. 
 
 
40 James Madison, Veto Act on Incorporating the Alexandria 
Protestant Episcopal Church (Feb. 21, 1811), available at 
https://millercenter.org/the-presidency/presidential-
speeches/february-21-1811-veto-act-incorporating-alexandria-
protestant. 
41 J. Howard Pew, quoted by Van Til, supra note 20, at 3.",,,,jh4392
scotus_filing_37467,"TABLE OF CONTENTS 
 
 
 
 
 
 
Page 
 
TABLE OF AUTHORITIES .................................... ii 
INTEREST OF THE AMICI CURIAE .................... 1 
SUMMARY OF ARGUMENT .................................. 2 
ARGUMENT ............................................................ 5 
 
I.    JUDAISM HAS MANY “MINISTERS” ............ 5 
 
II.  INDEPENDENCE AND AUTONOMY HAS 
 
MARKED THE AMERICAN JEWISH  
 
“MINISTRY” ...................................................... 7 
 
III. THE POLISH JEWISH COMMUNITY WAS  
  
GIVEN RELIGIOUS AUTONOMY UNTIL  
 
1764 .................................................................... 9  
 
IV. IN 1806 NAPOLEON IMPOSED    
    GOVERNMENTAL CONTROL OVER  
 
FRENCH RELIGIOUS JEWRY ...................... 10 
 
V. THE NINTH CIRCUIT’S STANDARD 
 
ENDANGERS THE RELIGIOUS AUTONOMY 
 
OF AMERICA’S JEWS .................................... 12 
 
CONCLUSION ....................................................... 15 
 
 
 
 
 
 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-267/132328/20200207130206327_39448%20COLPA%20Amicus%20Brief.pdf,"CONCLUSION 
 
 
For the foregoing reasons, the judgment of the 
Court of Appeals for the Ninth Circuit should be 
reversed and this Court should hold that the First 
Amendment requires a court to defer to a religious 
organization’s good-faith understanding of who 
qualifies as its minister.     
Respectfully submitted, 
Of Counsel 
 
DENNIS RAPPS 
450 Seventh Avenue  
44th Floor 
New York, NY  10123 
(646) 598-7316 
drapps@dennisrappslaw
.com 
NATHAN LEWIN  
     Counsel of Record 
ALYZA D. LEWIN 
LEWIN & LEWIN, LLP 
888 17th Street NW 
4th Floor 
Washington, DC 20006 
(202) 828-1000 
nat@lewinlewin.com 
February 2020 
 
Attorneys for Amici Curiae",,,,jh4392
scotus_filing_37477,"TABLE OF CONTENTS 
 
 
TABLE OF AUTHORITIES ....................................... iii 
INTEREST OF AMICUS CURIAE ............................. 1 
SUMMARY OF ARGUMENT ...................................... 2 
ARGUMENT ................................................................. 4 
I. 
Catholic School Teachers Are Central to the 
Church’s Ministry .................................................. 4 
 
A. Catholic theology animates and guides 
the Church’s school teaching .......................... 4 
 
B. Catholic schools in the United States 
have advanced the Church’s mission for 
over four centuries ........................................... 8 
 
C. Lay educators lead the teaching ministry 
of Catholic schools ......................................... 10 
 
D. St. James and Our Lady of Guadalupe 
illustrate the indispensable role of lay 
educators in the Catholic school mission ..... 12 
II. A Function-Centered Test for Ministerial 
Status Honors Constitutional Principles Vital 
to American Catholic Education ......................... 14 
 
A. Religious autonomy and equality demand 
an inclusive approach that does not 
premise ministerial status on formalistic 
factors ............................................................. 14 
 
B. Given the stakes, the ministerial 
exception requires an approach where 
important religious function suffices ............ 16 
ii""
 
C. The Ninth Circuit ignored the important 
religious functions of lay Catholic 
teachers to the detriment of the Church 
and those it serves ......................................... 20 
III. A Formalistic Approach Also Hurts Minority 
Faiths ................................................................... 23 
CONCLUSION ........................................................... 27 
""
""
!
""
iii""
",,http://www.supremecourt.gov/DocketPDF/19/19-267/132498/20200210135246411_19-267%20and%2019-348-tsacNationalCatholicEducationalAssociation.pdf,"CONCLUSION 
The Ninth Circuit’s approach to the ministerial 
exception would threaten the Catholic Church’s 
educational mission, the constitutional principles 
underlying the exception, and the equal standing of 
minority faiths. For these reasons, NCEA urges this 
Court to reverse. 
 
Respectfully submitted,",,,,jh4392
scotus_filing_37480,"TABLE OF CONTENTS 
Page 
 
TABLE OF AUTHORITIES ....................................... ii 
INTEREST OF AMICI CURIAE  ................................ 1 
SUMMARY OF ARGUMENT ..................................... 2 
ARGUMENT ............................................................... 4 
I. 
THE FIRST AMENDMENT GUARANTEES NON-
INTERFERENCE IN RELIGIOUS GROUPS’ 
GOVERNANCE AND STRUCTURE. ............................. 4 
A.  Non-Interference Is A Central Feature 
Of Both Disestablishment And Free 
Exercise. .......................................................... 4 
B.  This Court Repeatedly Has Applied 
The Non-Interference Principle. .................... 9 
II.  THE MINISTERIAL EXCEPTION ANALYSIS 
SHOULD FOCUS ON THE EMPLOYEE’S 
RELIGIOUS FUNCTIONS. ........................................ 11 
A.  The Ministerial Exception Should Be 
Based On A Functional Analysis 
Rather Than On A Rigid And 
Formulaic Approach. .................................... 12 
B.  Courts Should Defer To A Religious 
Organization’s Sincere Belief That 
Duties Are Religiously Important. ............... 19 
CONCLUSION .......................................................... 24 
 
 
ii 
 
",,http://www.supremecourt.gov/DocketPDF/19/19-267/132528/20200210152615938_COGIC-OU%20Merits%20Amicus%20Brief%20TO%20FILE.pdf,"CONCLUSION 
For the foregoing reasons, the judgments of the 
Ninth Circuit should be reversed.  
Respectfully submitted, 
NATH",,,,jh4392
scotus_filing_37482,"TABLE OF CONTENTS 
Page 
INTEREST OF THE AMICUS CURIAE ................... 1 
SUMMARY OF THE ARGUMENT ........................... 1 
ARGUMENT ............................................................... 3 
I. 
The Primary Purpose of the Ministerial 
Exception Is to Prevent Government 
Interference in Religious Affairs. .................... 3 
II. 
The Function-Based Inquiry Can Be 
Difficult to Apply in Cases Where the 
Importance of a Religious Function Is 
Contested. ......................................................... 6 
III. 
The Challenge of Applying the Function-
Based Inquiry Is Particularly Acute in 
the Circumstances of Minority Religious 
Groups. ........................................................... 10 
IV. 
The Approach That Protects Autonomy 
of Minority Religions Is Deference to a 
Religious Organization’s Determination 
of Whether Its Employee’s Religious 
Function Is Important. .................................. 13 
V. 
The Ninth Circuit Was Incorrect to Hold 
That the Ministerial Exception Did Not 
Cover Respondents. ........................................ 18 
CONCLUSION ......................................................... 21 
- iii - 
",,http://www.supremecourt.gov/DocketPDF/19/19-267/132512/20200210155343897_19-267%20and%2019-348%20tsacTorah%20Umesorah.pdf,"CONCLUSION 
The Ninth Circuit’s approach in Biel and 
Morrissey-Berru is inconsistent with this Court’s 
decision in Hosanna-Tabor and the intent of the 
Religion Clauses of the First Amendment. This Court 
should reject that faulty approach and endorse that 
followed by the other circuits, which considers the 
function performed by the religious organization’s 
employee and whether that function is religiously 
important. To avoid impermissible interference in 
religious affairs, and to mitigate potential harm to 
minority religions, this Court should instruct courts to 
defer to the religious organization’s sincerely held 
belief regarding the importance of the religious 
function.",,,,jh4392
