Filing Name,Extracted Table of Contents,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_39359,"TABLE OF CONTENTS 
Page 
INTEREST OF THE AMICI CURIAE ...................... 1 
INTRODUCTION AND SUMMARY OF 
ARGUMENT .................................................... 3 
ARGUMENT .............................................................. 6 
I. 
The 2017 Rules Were Procedurally 
Invalid. ............................................................. 6 
A. 
The agencies did not have good 
cause to forego notice and 
comment. ............................................... 8 
B. 
The agencies did not have 
statutory authorization to issue 
the 2017 Rules without notice 
and comment. ...................................... 12 
II. 
The Procedural Errors Infecting the 
2017 Rules Render the Essentially 
Identical 2018 Rules Similarly Invalid. ........ 15 
A. 
An agency that deviates from the 
APA’s prescribed procedures by 
frontloading rulemaking and 
tacking on comment as an 
afterthought has not given the 
public a meaningful “opportunity 
to participate in the rule 
making.” .............................................. 15 
 
 
 
ii 
 
 
B. 
An agency that violates section 
553 must establish it maintained 
an “open mind” when considering 
post-promulgation comments or 
have its rule vacated, irrespective 
of whether the agency swiftly re-
promulgates the same rule. ................ 20 
C. 
The agencies did not provide a 
meaningful opportunity to 
comment on the 2018 Rules................ 27 
CONCLUSION ......................................................... 32 
 
 
 
iii 
 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141215/20200408172817325_19-431_Amicus%20Brief_Administrative%20Law%20Scholars.pdf,"CONCLUSION 
For the foregoing reasons, the judgment of the 
Third Circuit should be affirmed. 
 
 
 
       Respectfully submitted, 
 
 
 
 
 
 
 
 
 
 
April 8, 2020 
 
 
Elliott Schulder 
  Counsel of Record 
Anna Kraus 
Laura Dolbow∗ 
Alexander N. Ely 
Alexander L. Schultz 
COVINGTON & BURLING LLP 
850 Tenth Street, N.W. 
Washington, DC 20001 
(202) 662-6000 
eschulder@cov.com 
 
Counsel for Amicus Curiae 
 
                                                      
∗ Member of the Bar of Tennessee, District of Columbia bar 
membership pending; supervised by principals of the Firm.  
 
 
 
",,,,rl3315
scotus_filing_39365,"TABLE OF CONTENTS 
Page 
 
INTERESTS OF AMICI CURIAE ........................... 1 
SUMMARY OF THE ARGUMENT ......................... 2 
ARGUMENT ............................................................. 4 
I. The Women’s Health Amendment Guarantees 
Women Full and Equal Health Coverage. ......... 4 
A. Congress Intended for Women to Have 
Full and Equal Coverage for Preventive 
Health Care. .................................................. 5 
B. The Final Rules Are Inconsistent with 
the Amendment’s Guarantee of Full and 
Equal Coverage. ............................................ 9 
II. The Loss of Full and Equal Health Coverage 
Will Harm Women and Impose Economic 
Burdens on the States. ...................................... 14 
A. The Rules Will Cause Thousands of 
Women to Lose Contraceptive Coverage. .. 15 
B. Many Women Who Lose Contraceptive 
Coverage Because of the Rules Will 
Obtain Replacement Contraceptive Care 
from State-Funded Programs or Seek 
State-Funded Medical Care for 
Unintended Pregnancies. ........................... 19 
C. The Economic Injuries to the States Will 
Transcend State Boundaries. ..................... 24 
ii 
 
 
 
III.The Preliminary Injunction Entered in This 
Case Is Necessary to Prevent Harm to the 
Plaintiff States. ................................................. 27 
A. District Courts Have Broad Equitable 
Authority to Tailor Injunctive Relief to 
the Particular Circumstances of a Case. ... 27 
B. The District Court Did Not Abuse Its 
Discretion in Enjoining the Rules on a 
Nationwide Basis During the Pendency 
of the Litigation. ......................................... 30 
CONCLUSION ....................................................... 35 
 
iii 
 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141103/20200408123724749_19-431%2019-454%20bsac%20of%20MA%20CA%20et%20al.%20in%20support%20of%20PA%20NJ.pdf,"CONCLUSION 
The Court should affirm the judgment of the court 
of appeals. 
     Respectfully submitted, 
XAVIER BECERRA, Attorney 
General of California 
MICHAEL J. MONGAN 
Solicitor General 
AIMEE FEINBERG 
Deputy Solicitor General 
KATHLEEN BOERGERS 
Supervising Deputy 
Attorney General  
KARLI EISENBERG 
Deputy Attorney General 
KRISTIN A. LISKA 
Associate Deputy  
Solicitor General 
1300 I Street, Suite 125 
Sacramento, CA 94244 
MAURA HEALEY, 
Attorney General of 
Massachusetts  
ELIZABETH N. DEWAR*  
   State Solicitor 
JULIA E. KOBICK 
JON BURKE 
   Assistant Attorneys       
   General      
One Ashburton Place 
Boston, MA 02108 
(617) 963-2204 
bessie.dewar@mass.gov 
   *Counsel of Record 
 
April 8, 2020 
",,,,rl3315
scotus_filing_39367,"TABLE OF CONTENTS 
 
Page 
 
TABLE OF AUTHORITIES .............................. ii 
STATEMENT OF INTEREST .......................... 1 
SUMMARY OF ARGUMENT ........................... 4 
ARGUMENT ...................................................... 7 
I. 
PEOPLE OF DIVERSE FAITHS 
SUPPORT ACCESS TO 
CONTRACEPTION ............................... 7 
II. 
THE CONTRACEPTIVE BENEFIT 
SERVES COMPELLING 
GOVERNMENT INTERESTS AND 
THE REGULATIONS THREATEN 
IRREPARABLE HARM ....................... 14 
CONCLUSION ................................................ 22 
 
ii 
 
 
 
 
 
 
 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141152/20200408142058846_19-431%2019-454_Amici%20Brief.pdf,"CONCLUSION 
This Court should affirm the decision of the 
Court of Appeals. 
 
Respectfully submitted, 
 
B. JESSIE HILL 
Counsel of Record 
Case 
Western 
Reserve 
University School of Law 
11075 East Boulevard  
Cleveland, Ohio 44106 
(216) 368-0553 
bjh11@case.edu 
 
Counsel for Amici Curiae 
 
",,,,rl3315
scotus_filing_39371,"TABLE OF CONTENTS 
 
TABLE OF AUTHORITIES ...................................... iii 
STATEMENT OF INTEREST OF AMICI CURIAE .. 1 
SUMMARY OF THE ARGUMENT ............................ 5 
ARGUMENT ............................................................... 8 
I. 
The Agencies’ Theory That RFRA Delegates 
Independent Rulemaking Authority Threatens 
The Rule Of Law. ................................................ 8 
a. 
RFRA Does Not Delegate Unfettered 
Authority To Create Religious Exemptions 
To Federal Law............................................ 8 
b. 
The Exemption Undermines Congress’s 
Intent To Provide Contraceptive Coverage 
To Women. ................................................. 12 
c. 
Petitioners’ Expansive Reading Of RFRA 
Would Transform It From A Shield Into A 
Sword. ........................................................ 15 
II. 
Crediting Petitioners’ “Moral Complicity” 
Theory Of Substantial Burden Would 
Impermissibly Expand RFRA And Threaten The 
Rule Of Law. ...................................................... 17 
a. 
Substantial Burden Is An Objective  
Legal Question To Be Answered By  
The Courts. ................................................ 18 
b. 
The Accommodation Does Not Impose A 
“Substantial Burden.” ............................... 23 
c. 
Petitioners’ Moral Complicity Argument 
Has No Analogy In The Law. .................... 26 
 
 
- ii - 
 
d. 
Petitioners’ Interpretation Of “Substantial 
Burden” Would Grant Religious Objectors 
Unbounded Immunity From Federal Law 
And Erode The Proper Functioning Of 
Government. .............................................. 28 
CONCLUSION .......................................................... 31 
 
 
 
- iii - 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141100/20200408123220159_Amicus%20Brief.pdf,"CONCLUSION  
 
For the foregoing reasons, the judgment of the 
Third Circuit should be upheld.  
Respectfully submitted,  
SARAH M. WASTLER 
WILLKIE FARR  
& GALLAGHER LLP 
1875 K Street NW 
Washington, DC 20006 
WESLEY R. POWELL 
Counsel of Record 
ALLISON A. BERKOWITCH 
M. ANNIE HOUGHTON-LARSEN 
CIARA A. COPELL 
WILLKIE FARR  
& GALLAGHER LLP 
787 Seventh Avenue 
New York, NY 10019 
(212) 728-8000 
wpowell@willkie.com 
Counsel for Amici Curiae 
",,,,rl3315
scotus_filing_39393,"TABLE OF CONTENTS 
Page 
TABLE OF AUTHORITIES .................................  
ii 
INTEREST OF AMICA CURIAE .........................  
1 
SUMMARY OF ARGUMENT ..............................  
1 
ARGUMENT .........................................................  
2 
I. THE APA AUTHORIZES UNIVERSAL RE-
LIEF FROM REGULATORY ACTION ........  
2 
A. The APA Authorizes Courts To “Set 
Aside” Regulations In Their Entirety And 
To “Stay” Their “Effective Date” Pending 
Litigation ..................................................  
2 
B. Amici’s Suggestion That Courts May “Set 
Aside” Regulations Only As To Particular 
Plaintiffs Defies Text and Precedent ......  
10 
C. The Government And Amici’s Policy Con-
cerns Are For Congress To Consider, 
Overstated, And Outweighed By Coun-
tervailing Concerns ..................................  
16 
II. NATIONWIDE INJUNCTIONS UNDER 
THE APA ARE CONSTITUTIONAL ...........  
20 
CONCLUSION .....................................................  
27 
 
ii 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141157/20200408142556753_Professor%20Mila%20Sohoni%20Amicus.pdf,"CONCLUSION 
The Court should conclude that the APA authorizes 
federal courts to set aside regulations and to stay their 
effective date, with universal effect, while litigation is 
pending.  
 
 
 
 
   Respectfully submitted,  
 
DAVID S. KANTER 
CHRISTOPHER M. EGLESON* 
SIDLEY AUSTIN LLP 
SIDLEY AUSTIN LLP 
787 Seventh Avenue 
555 West Fifth Street 
New York, NY 10019 
Los Angeles, CA 90013 
 
(213) 896-6108 
 
cegleson@sidley.com 
Counsel for Amica Curiae 
April 8, 2020 
 
   * Counsel of Record 
                                            
16 The government has not disclosed its criteria for including 
cases on this secret list or its method for compiling it, and has not 
responded to amica’s law librarian’s FOIA requests for records 
supporting earlier, similar claims by the government and Attor-
ney General.  
",,,,rl3315
scotus_filing_39401,"TABLE OF CONTENTS 
Page 
Interest of Amici Curiae .............................................................. 1 
Summary of Argument ................................................................ 3 
Argument ....................................................................................... 4 
I. 
Contraceptive Coverage Without  
Cost Sharing Is an Essential  
Component of Preventive Healthcare ........................... 4 
II. Federal Safety-Net Programs  
Are Not Adequate Substitutes for the  
Contraceptive Coverage Benefit .................................... 7 
A. Title X’s Primary Purpose Is to Serve  
Low-Income Persons ................................................ 8 
B. Medicaid Serves a Limited Subset  
of Low-Income Individuals .................................... 12 
C. The Federal Safety-Net Programs Are Not 
Positioned to Meet an Increased Demand 
Because They Have Been Undermined  
by Regulatory Changes, Are Under 
Budgetary Strain, and/or Are at Risk 
of Detrimental Restructuring ................................ 19 
III. Increasing Reliance on the Undermined  
and Underfunded Safety Net Will  
Disproportionately and Negatively  
Affect the Individuals Who Need It Most ................... 23 
IV. Individuals Who Lose Private Coverage  
of Contraceptives Face Additional Burdens ............... 26 
Conclusion ................................................................................... 27 
 
",http://www.supremecourt.gov/DocketPDF/19/19-431/141096/20200408121244563_Amicus%20Brief%20of%20Planned%20Parenthood%20Federation%20of%20America%20et%20al..pdf,"CONCLUSION 
The Expanded Exemptions, if allowed to stand, will 
harm 
many 
individuals 
by 
depriving 
them 
of  
contraceptive coverage without cost sharing that is an 
essential element of the ACA’s integrated strategy to 
ensure access to fundamental preventive care.  Federal 
safety-net programs are simply not substitutes for 
employer- and university-sponsored insurance plans, and 
such programs lack the resources to accommodate 
individuals who stand to lose coverage under the 
Expanded Exemptions.  Further, current attacks on 
those programs combined with an influx of new patients 
would interfere with the safety-net programs’ ability to 
serve the patients of limited means for whom these 
programs were designed.   
 
                                                 
84 See Henry J. Kaiser Family Found., Physician Willingness and 
Resources to Serve More Medicaid Patients: Perspectives from Pri-
mary Care Physicians 7 (2011), https://www.kff.org/wp-content/ 
uploads/2013/01/8178.pdf; Publicly Funded Contraceptive Services at 
U.S. Clinics: Clinics Providing Publicly Funded Contraceptive Ser-
vices by County, 2015, Guttmacher Inst., https://gutt.shinyapps.io/
fpmaps/. 
",,,,rl3315
scotus_filing_39561,"TABLE OF CONTENTS
Page
TABLE OF AUTHORITIES . . . . . . . . . . . . . . . . . . .
v
INTERESTS OF AMICI CURIAE . . . . . . . . . . . . . .
1
STATEMENT OF THE CASE . . . . . . . . . . . . . . . . .
2
SUMMARY OF ARGUMENT . . . . . . . . . . . . . . . . . .
6
REASONS FOR GRANTING THE PETITION . . . .
9
I.
REVIEW IS WARRANTED TO RESOLVE THE
CONFLICT AMONG THE FEDERAL APPEALS
COURTS OVER CORPORATE ATS LIABILITY . . .
9
II.
THE 
EXTRATERRITORIALITY 
STANDARD
ADOPTED BY THE NINTH CIRCUIT
CONFLICTS WITH DECISIONS OF THIS
COURT AND OTHER APPEALS COURTS . . . . . .
13
III.
IMMEDIATE REVIEW IS WARRANTED TO END
ABUSIVE ATS SUITS WHOSE PRINCIPAL
GOAL IS TO ATTRACT PUBLICITY BY
KEEPING LITIGATION ALIVE
. . . . . . . . . . . . .
16
iv
Page
IV.
REVIEW IS WARRANTED IN LIGHT OF THE
ADVERSE “PRACTICAL CONSEQUENCES” OF
THE NINTH CIRCUIT’S ATS STANDARD . . . . .
19
CONCLUSION . . . . . . . . . . . . . . . . . . . . . . . . . . . .
21
v
",http://www.supremecourt.gov/DocketPDF/19/19-453/120492/20191028153739212_Nestle%20v%20Doe%20I-%20WLF%20Amicus.pdf,"CONCLUSION
The Court should grant the Petitions.
Respectfully submitted,
Richard A. Samp
   (Counsel of Record)
Marc B. Robertson
WASHINGTON LEGAL FOUNDATION
2009 Massachusetts Avenue, NW
Washington, DC  20036
(202) 588-0302
rsamp@wlf.org
Dated: October 28, 2019
",,,,rl3315
scotus_filing_39565,"TABLE OF CONTENTS 
PAGE 
INTEREST OF THE AMICI CURIAE ....................... 1 
SUMMARY OF ARGUMENT ..................................... 3 
ARGUMENT ............................................................... 5 
A. 
The court of appeals’ decision effectively 
negates the presumption against 
extraterritoriality, exposing a wide range of 
American companies to ATS lawsuits. ............ 5 
B. 
The Ninth Circuit’s decision undermines the 
political branches’ solution to the problem of 
forced child labor in other countries. ............... 9 
C. 
If allowed to stand, the court of appeals’ 
decision will discourage American companies’ 
involvement in the fight against forced child 
labor ................................................................ 17 
CONCLUSION .......................................................... 20 
  
 
 
 
 
 
 
ii
 
",http://www.supremecourt.gov/DocketPDF/19/19-453/120469/20191028145716663_19-416%2019-453%20tsac%20National%20Confectioners%20Association.pdf,"CONCLUSION 
The petitions for writs of certiorari should be grant-
ed. 
 
Respectfully submitted. 
 
WILLIAM M. JAY 
ANDREW KIM 
GOODWIN PROCTER LLP 
901 New York Ave., N.W. 
Washington, D.C. 20001 
 
KEVIN P. MARTIN 
    Counsel of Record 
GOODWIN PROCTER LLP 
100 Northern Avenue 
Boston, MA 02210 
kmartin@goodwinlaw.com 
(617) 570-1000 
 
October 28, 2019 
",,,,rl3315
scotus_filing_39695,"TABLE OF CONTENTS 
 
 
 
 
 
 
 
Page 
Table of Contents ........................................................   i 
Table of Authorities ..................................................    ii 
Interest of Amicus Curiae .........................................    1 
Summary of Argument .............................................    2 
Argument ..................................................................    3 
  I. Presidential electors are not officers of the 
federal government, but they do exercise “federal 
functions”.  ...............................................................     3 
 
 II. The nature and scope of federal functions 
exercised by actors outside the federal government 
vary considerably.  ...................................................    4 
 
 III. Elector discretion is within the scope of 
elector authority, but the scope of authority of 
those exercising other federal functions varies wth 
each function. ...........................................................    8 
 
 IV. The distinctions in scope of authority among 
different federal functions justify the Court 
distinguishing its presidential elector holding 
from other federal functions.. ................................    16 
 
Conclusion ................................................................  17 
 
 
ii 
 
 
",http://www.supremecourt.gov/DocketPDF/19/19-465/137353/20200306161147332_19-465%20and%2019-518%20Amicus%20Citizens%20for%20Self-Governance.pdf,"Conclusion 
 
The Court should carefully limit its holding to 
presidential electors, clarifying that the decision is 
not applicable to others performing federal functions. 
 
 
 
 
Respectfully submitted,  
 
Rita M. Dunaway 
Counsel of Record 
 
 
 
2379 Massanetta Springs Rd 
 
Harrisonburg, VA 22801   
rdunaway@cosaction.com 
(540) 830-1229 
 
March 5, 2020 
 
 
",,,,rl3315
scotus_filing_39699,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES .......................................... iii 
INTEREST OF AMICI...................................................... 1 
SUMMARY OF ARGUMENT ......................................... 2 
ARGUMENT ....................................................................... 4 
I. 
The Framers Intended Each Elector To 
Exercise Independent Judgment. ..................... 4 
A. The Federalist Papers and Other 
Contemporaneous Evidence Establish 
That the Framers Intended Each 
Elector to Exercise Independent 
Judgment. ........................................................ 4 
B. Contemporaneous State Constitutional 
Provisions Modeled and Reflected 
Elector Independence. ................................... 7 
II. Congress Has Consistently Recognized 
and Maintained Elector Independence. .......... 9 
A. The Twelfth Amendment Was Adopted 
to Prevent Strategic Partisan Voting 
Without Limiting Elector 
Independence. ................................................. 9 
1. The 1796 and 1800 elections .................... 10 
2. Congress did not consider limiting 
elector independence as a response 
to concerns about the early 
elections. ................................................. 13 
- ii - 
B. The Deliberations and Actions of 
Subsequent Congresses Have 
Consistently Recognized Elector 
Independence. ............................................... 18 
C. Congress Understood That State 
Legislatures Lacked the Power to 
Prevent an Elector From Exercising 
Independent Judgment When It 
Approved and Implemented the 
Twenty-Third Amendment. ......................... 22 
III. Congress Has Never Failed to Count an 
Anomalous Electoral Vote. .............................. 26 
CONCLUSION .................................................................. 30 
- iii - 
",http://www.supremecourt.gov/DocketPDF/19/19-465/137327/20200306152831186_2020%2003%2006%20Rosin%20et%20al%20amicus%20FINAL%20AS%20PRINTED%20pdfA.pdf,"CONCLUSION 
In sum, the historical record confirms that, under 
our constitutional framework, each elector is free to vote 
as he or she chooses. Therefore, this Court should reverse 
in Chiafalo and affirm in Baca. 
 
 
 
 
 
 
 
 
 
 
 
Respectfully submitted. 
 
PETER K. STRIS 
MICHAEL N. DONOFRIO 
Counsel of Record 
BRIDGET C. ASAY 
STRIS & MAHER LLP 
777 S. Figueroa St., Ste. 3850 
Los Angeles, CA 90017 
(802) 858-4465 (direct) 
(213) 995-6800 
michael.donofrio@strismaher.com 
 
Counsel for Amici Curiae 
 
MARCH 6, 2020 
 
",,,,rl3315
