Filing Name,Extracted Table of Contents,Extracted Arguments from ToC,URL,Conclusion,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_16282,"TABLE OF CONTENTS 
 
INTERESTS OF AMICI CURIAE .........................1 
I. The 
Importance 
of 
Granting 
D.C. 
Residents Full and Equal Democratic 
Rights. ................................................................1 
II. The 
Interests of 
the 
D.C. 
Affairs 
Community. .......................................................2 
III.The 
Interests 
of 
Other 
Legal 
Organization Amici. ..........................................3 
IV. The Interests of Individual Amici. ....................3 
INTRODUCTION ...................................................4 
SUMMARY OF ARGUMENT ................................6 
ARGUMENT ...........................................................7 
I. D.C.’s Lack of Voting Representation 
May Force Lawyers to Explore Other 
Ways to Advocate for Clients in D.C. ...............7 
A. In Taking the Lawyers’ Oath, D.C. 
Lawyers, 
Like 
Other 
Lawyers 
Practicing in the United States, Swear 
to Uphold the Constitution. .........................7 
B. Lawyers Must Consider Whether Their 
Advocacy for D.C. Clients Will Be 
Affected by the Lack of D.C. Voting 
Representation. ............................................8 
 
 
ii 
 
 
II. D.C.’s Lack of Representation in Our 
National Legislature Constrains the 
Administration of Justice. ............................... 11 
A. Lack of Control Over D.C.’s Own Tax 
Dollars:  Unlike State and Local 
Governments in the 50 States, D.C. 
Currently Cannot Control Expenditure 
and Appropriation of Its Own Tax 
Dollars. ....................................................... 13 
B. Reduced Ability to Ensure D.C. (and 
National) Safety:  Control Over the 
Local Metropolitan Police Department 
and National Guard Resides With the 
President. ................................................... 17 
C. Lack of Control Over D.C.’s Courts:  
D.C. Does Not Have Control Over Its 
Own Courts. ............................................... 18 
D. Lack of Control Over D.C. Prosecutors:  
Prosecutors of Felonies and Many 
Misdemeanors 
in 
D.C. 
Are 
Unaccountable to D.C. Voters. .................. 21 
E. Negative Effects on Penal Systems:  
Lack of Local Control Over the Penal 
System Impacts Representation................ 23 
 
 
iii 
 
 
III.Lawyers and Citizens in D.C. Lack the 
Right to Meaningfully Petition the 
Government. .................................................... 24 
F. Representation of D.C. Citizens in the 
Parole System:  D.C.’s Lack of Control 
Over Parole Issues Raises Serious 
Constitutional Concerns. ........................... 25 
CONCLUSION ..................................................... 27 
APPENDIX ........................................................... 1a 
 
iv 
 
 
",,http://www.supremecourt.gov/DocketPDF/20/20-1279/175729/20210414150102962_20-1279%20Amici%20Brief.pdf,"CONCLUSION 
In 1949, President Truman wrote, “We should 
take adequate steps to assure that citizens of the 
United States are not denied their franchise merely 
because they reside at the Nation’s Capital.”44  
Amici agree.  For all the reasons stated here and in 
the Petitioners’ brief, Amici Curiae ask this Court 
to note probable jurisdiction, grant the relief 
 
43 Avis E. Buchanan, Improve D.C.’s parole practices, The 
Washington Post (Aug. 14, 2015), https://www.washing-
tonpost.com/opinions/improve-dcs-parole-prac-
tices/2015/08/14/56b9f03c-3475-11e5-8e66-
07b4603ec92a_story.html. 
44 Letter from President Truman to the Speaker of the House 
(July 25, 1949), https://www.trumanlibrary.gov/library/pub-
lic-papers?month=7&endyear=5&searchterm=fran-
chise&yearstart=5&yearend=All (last visited April 12, 2021).",,,,aec2244
scotus_filing_16834,"TABLE OF CONTENTS 
Page: 
TABLE OF AUTHORITIES .......................................................................................... ii 
INTEREST OF THE AMICI CURIAE .......................................................................... 1 
SUMMARY OF ARGUMENT ....................................................................................... 1 
ARGUMENT .................................................................................................................. 3 
I. 
CONTRARY TO THE EIGHTH CIRCUIT’S PRECEDENT, THE 
ELEVENTH CIRCUIT’S DECISION CREATES ABSURD 
INCENTIVES FOR CRIMINALS NOT TO RETURN STOLEN 
PROPERTY OR MAKE THEIR VICTIMS WHOLE ............................... 5 
II. 
THE 
ELEVENTH 
CIRCUIT’S 
JUDICIAL 
INVENTION 
IMPROPERLY CONVERTS CRIMINAL FORFEITURE INTO A 
MANDATORY FINE ................................................................................ 8 
III. 
THE 
ELEVENTH 
CIRCUIT’S 
DECISION 
VIOLATES 
CONGRESS’S INTENT BY RENDERING SUPERFLUOUS THE 
ONLY STATUTE THAT AUTHORIZES A FORFEITURE MONEY 
JUDGMENT................................................................................................... 10 
CONCLUSION ............................................................................................................. 12 
 
 
ii 
",,http://www.supremecourt.gov/DocketPDF/20/20-1370/179616/20210519123120935_20-1370%20Abrams%20Amicus%20Brief%20ALL%20FINAL%20PDFA.pdf,"CONCLUSION 
The Court should grant the petition. 
/s/ Joshua D. Greenberg  
 
 
 
Joshua D. Greenberg 
  Counsel of Record 
The Josh Greenberg Law Firm PLLC 
717 K Street, NW, Suite 900 
Washington, DC 20006 
(202) 422-0809 
josh@joshgreenberglawfirm.com 
 
Elliot S. Abrams 
Cheshire Parker Schneider, PLLC 
133 Fayetteville Street, Suite 400 
Raleigh, NC 27602 
(919) 833-3114 
elliot.abrams@cheshirepark.com 
 
and 
 
Jeffrey T. Green 
Co-Chair, Amicus Curiae 
  Committee 
NATIONAL ASSOCIATION OF 
  CRIMINAL DEFENSE LAWYERS 
1660 L STREET, N.W. #12 
Washington, DC 20005 
 
Counsel for Amicus Curiae 
 
Dated:  May 19, 2021",,,,aec2244
scotus_filing_17282,"TABLE OF CONTENTS 
TABLE OF AUTHORITIES .................................................................................... iv 
STATEMENT OF RELATED CASES .................................................................... vi 
STATEMENT OF THE ISSUE ................................................................................. 1 
STATEMENT OF THE CASE .................................................................................. 1 
I. 
Contract Award To OSI ........................................................................ 1 
II. 
Protest And Termination Of OSI’s Contract ......................................... 3 
III. 
OSI’s Breach Claim And The Board’s Opinion ................................... 3 
SUMMARY OF ARGUMENT ................................................................................. 4 
ARGUMENT ............................................................................................................. 5 
I. 
Standard Of Review .............................................................................. 5 
II. 
Exercising The Contractual Right To Terminate Was Not A  
Breach .................................................................................................... 6 
A. 
The Termination For Convenience Clause ................................. 6 
B. 
The Board Correctly Rejected OSI’s Arguments Regarding  
The Contract’s Guaranteed Minimum ........................................ 7 
C. 
The Board Correctly Rejected OSI’s Attempts To Reargue 
Bid Protest Matters Before The Board ..................................... 10 
1. 
This Is Not A Bid Protest Case And The Board 
Had No Jurisdiction To Entertain OSI’s Bid Protest 
Arguments ....................................................................... 10 
Case: 20-1087      Document: 17     Page: 2     Filed: 03/11/2020
735a
iii 
2. 
Neither The Termination For Convenience Clause  
Nor The CDA Grants Contractors A Right To Have 
Convenience Terminations Reviewed For Abuse Of 
Discretion ........................................................................ 11 
CONCLUSION ........................................................................................................ 15 
Case: 20-1087      Document: 17     Page: 3     Filed: 03/11/2020
736a
iv 
",,http://www.supremecourt.gov/DocketPDF/20/20-1437/175300/20210408221625111_Petition%20Appendix%20Volume%202%20406pp.pdf,"CONCLUSION 
 
For these reasons, we respectfully request that the Court affirm the board’s 
decision. 
   
 
 
 
 
 
 
Respectfully submitted, 
JOSEPH H. HUNT 
 
 
 
 
 
 
 
Assistant Attorney General 
 
 
 
 
 
 
 
ROBERT E. KIRSCHMAN, JR. 
 
 
 
 
 
 
 
Director 
 
 
 
 
 
 
 
/s/ Patricia M. McCarthy 
 
 
 
 
 
 
 
PATRICIA M. MCCARTHY 
 
 
 
 
 
 
 
Assistant Director  
 
Case: 20-1087      Document: 17     Page: 21     Filed: 03/11/2020
754a",,,,aec2244
scotus_filing_17829,"TABLE OF CONTENTS 
Page 
Table of Authorities ...................................................... ii 
Introduction .................................................................... 1 
Statement ....................................................................... 3 
Reasons to Deny the Petitions....................................... 9 
I. Certiorari Is Unwarranted Because EPA Is 
Reconsidering Its Approach to Regulating 
CO2 Emissions from Power Plants and 
Petitioners Face No Present Obligations. ........... 9 
A. EPA’s Ongoing Rulemaking Process 
Makes This Case an Exceptionally Poor 
Vehicle for Reviewing the Questions 
Presented. ........................................................ 9 
B. None of Petitioners’ Arguments Justify 
Immediate Review. ....................................... 12 
II. Certiorari Is Unwarranted Because the 
Decision Below Was Correct. ............................. 15 
A. The Court of Appeals Correctly Rejected 
the ACE Rule’s Reading of an Atextual 
Restriction into Section 111. ........................ 15 
B. The Statutory Dispute Here Does Not 
Implicate the Major-Questions Doctrine. .... 22 
C. Westmoreland’s Argument Based on 
Section 112 Does Not Merit This Court’s 
Review. ........................................................... 25 
Conclusion..................................................................... 28 
 
 
 
 
iii 
",,http://www.supremecourt.gov/DocketPDF/20/20-1530/186866/20210805194638877_No%2020-1530%20et%20al.Brief%20for%20States%20and%20Municipalities%20in%20Opposition.pdf,"CONCLUSION 
The petitions for writs of certiorari should be 
denied. 
 
 
Respectfully submitted, 
 
LE",,,,aec2244
scotus_filing_19279,"TABLE OF CONTENTS 
 
QUESTIONS PRESENTED .................................. i 
RULE 29.6 STATEMENT .................................. iii 
TABLE OF AUTHORITIES ................................. v 
OPINION BELOW ................................................ 1 
JURISDICTION .................................................... 1 
STATEMENT ........................................................ 1 
REASONS FOR DENYING THE WRIT .............. 1 
CONCLUSION .................................................... 18 
 
 
 
 
 
 
v 
",,http://www.supremecourt.gov/DocketPDF/20/20-1780/186835/20210805150356158_20-1530%2020-1531%2020-1778%20and%2020-1780%20BRIEF%20IN%20OPPOSITION%20OF%20NON-GOVERNMENTAL%20ORGANIZATION%20AND%20TRADE%20ASSOCIATION%20RESPONDENTS.pdf,"CONCLUSION 
The petitions for certiorari should be denied.",,,,aec2244
scotus_filing_19283,"TABLE OF CONTENTS 
Page 
Table of Authorities ...................................................... ii 
Introduction .................................................................... 1 
Statement ....................................................................... 3 
Reasons to Deny the Petitions....................................... 9 
I. Certiorari Is Unwarranted Because EPA Is 
Reconsidering Its Approach to Regulating 
CO2 Emissions from Power Plants and 
Petitioners Face No Present Obligations. ........... 9 
A. EPA’s Ongoing Rulemaking Process 
Makes This Case an Exceptionally Poor 
Vehicle for Reviewing the Questions 
Presented. ........................................................ 9 
B. None of Petitioners’ Arguments Justify 
Immediate Review. ....................................... 12 
II. Certiorari Is Unwarranted Because the 
Decision Below Was Correct. ............................. 15 
A. The Court of Appeals Correctly Rejected 
the ACE Rule’s Reading of an Atextual 
Restriction into Section 111. ........................ 15 
B. The Statutory Dispute Here Does Not 
Implicate the Major-Questions Doctrine. .... 22 
C. Westmoreland’s Argument Based on 
Section 112 Does Not Merit This Court’s 
Review. ........................................................... 25 
Conclusion..................................................................... 28 
 
 
 
 
iii 
",,http://www.supremecourt.gov/DocketPDF/20/20-1780/187124/20210810144008200_No%2020-1530%20et%20al.Brief%20for%20States%20and%20Municipalities%20in%20Opposition.pdf,"CONCLUSION 
The petitions for writs of certiorari should be 
denied. 
 
 
Respectfully submitted, 
 
LE",,,,aec2244
scotus_filing_1977,"TABLE OF CONTENTS 
 
Page 
 
 
 
 
Interests of Amici ........................................................ 1 
Introduction and Summary of Argument ................... 2 
Argument ..................................................................... 4 
I. 
ICWA is a critical tool for protecting  
Indian children and fostering state-tribal 
collaboration .......................................................... 4 
II. The decision below is incorrect ............................. 9 
A. ICWA does not violate the  
anticommandeering doctrine ....................... 10 
B. ICWA’s preferences for placement with 
other Indian families and Indian foster 
homes do not violate equal protection ......... 19 
Conclusion .................................................................. 23 
 
 
iii 
",,http://www.supremecourt.gov/DocketPDF/21/21-377/195879/20211008120033843_21-376%20%2021-377%20Brief%20for%20California%20et%20al.pdf,"CONCLUSION 
The petitions for writs of certiorari in No. 21-376 
and No. 21-377 should be granted. 
 
Respectfully submitted, 
ROB BO",,,,aec2244
scotus_filing_21037,"TABLE OF CONTENTS
CERTIFICATE OF INTERESTED PERSONS .. . . . . . . . . . . . . . . . . . . . . . . . . . . i
STATEMENT REGARDING ORAL ARGUMENT. . . . . . . . . . . . . . . . . . . . . . .  ii
TABLE OF AUTHORITIES . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . iv
SUBJECT MATTER AND APPELLATE JURISDICTION. . . . . . . . . . . . . . . . . . 1
STATEMENT OF THE ISSUES PRESENTED FOR REVIEW.. . . . . . . . . . . . .  2
STATEMENT OF THE CASE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  3
I. 
 Facts and Proceedings Below . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 3
II. 
Summary of Argument .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6
ARGUMENT AND AUTHORITIES .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9
The district court made a plain mathematical error in determining the
defendant’s drug quantity... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 9
CONCLUSION. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 24
CERTIFICATE OF SERVICE. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 25
CERTIFICATE OF COMPLIANCE . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  26
iii
      Case: 19-10258      Document: 00515289356     Page: 4     Date Filed: 01/28/2020
",,http://www.supremecourt.gov/DocketPDF/20/20-5358/149952/20200811145214379_Fuentes_Cert%20Appendix_8-11-20.pdf,"CONCLUSION 
 
Given the above facts and authorities, this Court should enforce the 
appellate waiver and dismiss the appeal.  Should the Court deny this motion, 
the government requests an extension of time of 30 days from the denial to 
respond to Fuentes’s brief.   
Respectfully submitted, 
 
 
 
 
 
 
 
 
Erin Nealy Cox 
 
 
 
 
 
 
 
United States Attorney 
 
 
 
 
 
 
 
s/Amber M. Grand 
 
Amber M. Grand 
Assistant United States Attorney 
Texas Bar No. 24061294 
1100 Commerce Street, Third Floor 
Dallas, Texas 75242 
Telephone: (214) 659.8706 
amber.grand@usdo",,,,aec2244
scotus_filing_22292,"TABLE OF CONTENTS 
 
STATEMENT OF THE CASE .................................... 1 
I.  Procedural Background ............................... 2 
II.  Factual Background .................................... 7 
REASONS FOR GRANTING THE PETITION ....... 10 
I.  The Second Circuit’s Decision Conflicts 
With This Court’s Decisions And Expands 
The Reach Of Several Criminal Statutes 
Beyond What Their Text Warrants. ......... 10 
A.  Whether A Proposed Change In 
Government Regulation Constitutes 
“Property” And A “Thing of Value” 
Merits Review ...................................... 10 
B.  Whether The “Personal Benefit” 
Requirement Applies When Insider-
Trading Is Prosecuted Under The    
Wire Fraud Statute Merits Review ..... 13 
II.  By Diluting The Elements Required To 
Prove Criminal Insider-Trading, The 
Second Circuit’s Decision Contradicts 
Constitutional Principles And 
Countenances Prosecutions  
And Convictions Based On Equivocal 
Evidence. .................................................... 17 
CONCLUSION .......................................................... 25 
 
 
 
 
 
 
 
 
iii 
 
",,http://www.supremecourt.gov/DocketPDF/20/20-5649/157339/20201013125654180_20-306%20and%2020-5649%20Brief%20for%20Respondent%20Christopher%20Worrall%20in%20Support%20of%20Granting%20the%20Petitions.pdf,"CONCLUSION 
For reasons stated herein and in the petitions for 
writs of certiorari, this Court should grant one or both 
of the petitions. 
 
Respectfully submitted, 
DANIEL M. SULL",,,,aec2244
scotus_filing_27551,"TABLE OF CONTENTS
Page
Table of authorities
3
Jurisdictional Statement
5
Legal issues
5
Statement of case and facts
11
Argument
20
State law claims
20
Federal law claims
30
Procedural due process
31
Substantive due process
34
Conclusion
37
2
App. p.31
",,http://www.supremecourt.gov/DocketPDF/20/20-6900/166428/20210121134153158_20210121-133855-95752508-00001111.pdf,"Conclusions of Law, filed May 17,2019, Clerk’s Index P. 2389
Defendants thus confess the intention which their ac tions have demonstrated,
namely, that Reints should be without his own home in his retirement and old age, if
the alternative is that they must, as the law requires, stop collecting his property taxes.
37
App. p.66",,,,aec2244
